time_step,bearing_temp,engine_speed,engine_load,lub_oil_inlet_temp,lub_oil_pressure,axial_vibration,engine_st_aft_brg_temp1,engine_intermed_shaft_brg_temp,cooling_water_temp,engine_air_temp,status,draft_fore,draft_aft,vs,relative_wind_speed,energy_efficiency_index,rudder_angle,depth
0.001601,0.736117,0.914744,0.588714,0.698945,0.945334,0.809456,0.825065,0.808823,0.834525,0.865662,0.999997,0.003106,0.038640,0.929948,0.278789,0.872861,0.501342,0.537045
0.001613,0.733872,0.915457,0.589491,0.697304,0.945783,0.813670,0.823556,0.810511,0.831838,0.870429,0.998595,0.004950,0.038513,0.928684,0.275124,0.872753,0.499389,0.543343
0.001624,0.734593,0.915257,0.588699,0.698122,0.943453,0.814210,0.824413,0.810713,0.830132,0.867553,1.000000,0.003019,0.039369,0.931675,0.255518,0.870380,0.499721,0.550211
0.001636,0.734948,0.917197,0.580762,0.696903,0.944206,0.816944,0.823386,0.810284,0.827434,0.869506,0.999757,0.003193,0.045526,0.931205,0.298870,0.870486,0.470959,0.551491
0.001648,0.736414,0.914040,0.560927,0.697703,0.945316,0.809041,0.824845,0.809175,0.824676,0.866831,1.000000,0.004122,0.045307,0.929976,0.264937,0.870244,0.504049,0.553548
0.001660,0.735873,0.912531,0.569179,0.696403,0.944045,0.804540,0.823467,0.808584,0.821146,0.866595,0.997596,0.003247,0.041319,0.922788,0.280947,0.869895,0.521000,0.559838
0.001672,0.732288,0.912457,0.567926,0.688556,0.945029,0.810492,0.824185,0.810283,0.822450,0.867656,1.000000,0.007590,0.040009,0.923089,0.256667,0.872881,0.508505,0.563813
0.001683,0.727691,0.915542,0.584817,0.681420,0.945719,0.811609,0.818166,0.809866,0.821485,0.867070,0.999709,0.005675,0.041558,0.919802,0.252264,0.872791,0.526573,0.568852
0.001695,0.729047,0.915194,0.593029,0.681924,0.944145,0.819875,0.817188,0.810202,0.817766,0.868141,1.000000,0.004417,0.045156,0.917042,0.280327,0.872002,0.511435,0.572253
0.001707,0.729325,0.914174,0.599018,0.680440,0.945148,0.815490,0.820800,0.809595,0.820365,0.872111,1.000000,0.006321,0.040459,0.919257,0.242626,0.873430,0.500574,0.573551
0.001719,0.728531,0.914931,0.593854,0.682468,0.944132,0.815604,0.822566,0.808864,0.814680,0.871849,0.999810,0.007213,0.037053,0.920340,0.252241,0.873414,0.499197,0.575704
0.001730,0.728745,0.914837,0.596010,0.680159,0.943982,0.811273,0.819023,0.808808,0.814177,0.871188,1.000000,0.007260,0.040690,0.923859,0.251673,0.869948,0.499954,0.578423
0.001742,0.730494,0.915712,0.595859,0.680239,0.943657,0.812614,0.823162,0.808627,0.813540,0.868663,0.998831,0.006405,0.039238,0.924219,0.250734,0.872011,0.499072,0.583726
0.001754,0.729189,0.914104,0.594558,0.682258,0.946024,0.809243,0.822101,0.809456,0.812493,0.871647,0.999254,0.005780,0.043057,0.924104,0.266204,0.871152,0.499140,0.583121
0.001766,0.736173,0.913225,0.592307,0.682680,0.945041,0.807059,0.822282,0.808635,0.814224,0.870770,1.000000,0.008530,0.039730,0.926694,0.258979,0.869728,0.494749,0.590749
0.001778,0.735437,0.912578,0.596127,0.680571,0.944764,0.809496,0.823995,0.808627,0.812432,0.874690,0.998871,0.004870,0.043592,0.926483,0.273715,0.868967,0.500124,0.595347
0.001789,0.735856,0.915220,0.595776,0.681591,0.945633,0.813596,0.823963,0.808608,0.820566,0.874866,1.000000,0.005801,0.040397,0.927853,0.252944,0.870162,0.496812,0.598150
0.001801,0.737349,0.915222,0.594809,0.680305,0.944432,0.818762,0.824067,0.809616,0.819113,0.881211,0.999909,0.006647,0.045074,0.930203,0.272195,0.869086,0.497369,0.602135
0.001813,0.731777,0.916732,0.594268,0.680109,0.943805,0.813480,0.821871,0.808139,0.821052,0.878565,1.000000,0.005529,0.040829,0.929123,0.275631,0.869370,0.501209,0.605132
0.001825,0.737085,0.913586,0.592752,0.681156,0.941712,0.810871,0.822317,0.810671,0.823025,0.877087,0.998310,0.006438,0.042439,0.929462,0.266349,0.871188,0.501445,0.609457
0.001836,0.736441,0.914782,0.590992,0.681860,0.946177,0.808667,0.828715,0.809825,0.820873,0.879632,0.999662,0.004624,0.038559,0.928058,0.240896,0.868315,0.499242,0.612342
0.001848,0.735833,0.916104,0.593046,0.682556,0.945353,0.813455,0.823760,0.808893,0.822508,0.878850,1.000000,0.004331,0.040901,0.929802,0.245665,0.866857,0.502776,0.617327
0.001860,0.736692,0.915504,0.591781,0.682457,0.943821,0.813028,0.823409,0.809143,0.820731,0.880093,1.000000,0.002891,0.046097,0.930777,0.250677,0.868410,0.497793,0.620282
0.001872,0.734617,0.913847,0.593550,0.687209,0.944664,0.811029,0.824624,0.808562,0.823011,0.876479,1.000000,0.005803,0.042075,0.927002,0.260672,0.868734,0.500317,0.624078
0.001883,0.736409,0.913169,0.593793,0.681695,0.944523,0.809336,0.825099,0.809247,0.820632,0.876495,0.998197,0.006458,0.045257,0.926733,0.249721,0.869213,0.501745,0.624847
0.001895,0.736389,0.917081,0.593477,0.690432,0.944038,0.810137,0.827205,0.813672,0.819542,0.877309,1.000000,0.005537,0.040801,0.926014,0.238064,0.866717,0.501229,0.629386
0.001907,0.735495,0.918020,0.586434,0.681943,0.946543,0.813201,0.826553,0.807084,0.820650,0.878686,0.999096,0.005897,0.044776,0.923017,0.241706,0.866895,0.505228,0.632184
0.001919,0.733037,0.915385,0.595248,0.682840,0.946196,0.812705,0.825913,0.808313,0.823965,0.876065,1.000000,0.007631,0.039717,0.927528,0.252661,0.867915,0.498695,0.636081
0.001931,0.735194,0.916586,0.576044,0.682745,0.944580,0.810659,0.829819,0.814626,0.830130,0.874207,1.000000,0.007235,0.037767,0.926671,0.254432,0.867788,0.443191,0.638841
0.001942,0.733880,0.915241,0.555152,0.695711,0.952654,0.805364,0.828899,0.817231,0.833275,0.870256,1.000000,0.006972,0.036480,0.924149,0.217010,0.867042,0.505735,0.642343
0.001954,0.731749,0.915306,0.554953,0.697404,0.953329,0.803765,0.829276,0.818212,0.839452,0.873373,0.999751,0.007507,0.023070,0.917635,0.196553,0.867242,0.473834,0.646455
0.001966,0.729056,0.916351,0.557478,0.695967,0.949756,0.803269,0.826751,0.818277,0.840991,0.871989,0.999331,0.006885,0.021672,0.914453,0.231325,0.867707,0.528763,0.647656
0.001978,0.729084,0.916786,0.570828,0.697915,0.962825,0.813204,0.822247,0.816679,0.844010,0.871424,0.999116,0.008714,0.030001,0.910505,0.193894,0.865187,0.532769,0.651632
0.001989,0.727132,0.916839,0.582256,0.696357,0.924769,0.811047,0.822661,0.819432,0.849626,0.872028,0.999837,0.008802,0.034218,0.913153,0.199558,0.866848,0.517550,0.651548
0.002001,0.726347,0.912823,0.593247,0.691290,0.944308,0.815397,0.823852,0.818899,0.846410,0.870482,1.000000,0.010214,0.038343,0.912550,0.181209,0.864886,0.509529,0.652245
0.002013,0.725573,0.916792,0.598292,0.695752,0.943914,0.810846,0.823452,0.817210,0.846463,0.871668,0.999067,0.008035,0.044366,0.918361,0.220786,0.863380,0.505613,0.652459
0.002025,0.729802,0.917427,0.602166,0.697137,0.945969,0.809381,0.824111,0.818024,0.853041,0.871769,0.999823,0.009008,0.044036,0.924235,0.196963,0.863902,0.502077,0.654975
0.002036,0.728780,0.913558,0.616925,0.701973,0.944796,0.811741,0.824968,0.819988,0.852126,0.873279,0.998468,0.008156,0.035307,0.926521,0.160491,0.864697,0.495757,0.655343
0.002048,0.727866,0.917093,0.612633,0.712305,0.943560,0.812891,0.824144,0.817796,0.853175,0.873811,0.999779,0.010775,0.028802,0.929645,0.185289,0.862184,0.477726,0.654185
0.002060,0.728229,0.915135,0.603261,0.713018,0.944426,0.811005,0.826666,0.817356,0.854395,0.874413,0.998776,0.008304,0.035824,0.931784,0.192412,0.863673,0.483292,0.656528
0.002072,0.733490,0.915786,0.598215,0.722863,0.943503,0.806169,0.830602,0.821333,0.856053,0.874095,1.000000,0.006144,0.041170,0.934152,0.178342,0.860668,0.488719,0.658477
0.002084,0.736615,0.915788,0.597154,0.729158,0.945530,0.807322,0.828998,0.829171,0.853355,0.873411,0.999875,0.006927,0.034490,0.935560,0.183344,0.859586,0.493079,0.658410
0.002095,0.735245,0.915319,0.597226,0.729409,0.944260,0.809886,0.829356,0.826521,0.855761,0.875912,1.000000,0.004861,0.040801,0.935549,0.183609,0.860179,0.492058,0.662158
0.002107,0.733966,0.915541,0.596181,0.727820,0.943552,0.807374,0.830284,0.827215,0.858149,0.879651,0.998705,0.003464,0.039780,0.938855,0.179102,0.859756,0.490182,0.660342
0.002119,0.735871,0.915371,0.595526,0.730645,0.947148,0.811453,0.829380,0.828312,0.859405,0.879155,1.000000,0.003200,0.044152,0.942492,0.182858,0.859141,0.492758,0.662320
0.002131,0.734391,0.915177,0.592789,0.729253,0.944001,0.809626,0.828990,0.826450,0.860360,0.876348,0.999743,0.004959,0.036076,0.941705,0.171406,0.859481,0.492657,0.660622
0.002142,0.735490,0.915773,0.594396,0.732117,0.944998,0.808999,0.828920,0.834150,0.858223,0.873751,1.000000,0.006538,0.045838,0.943888,0.182598,0.861432,0.492192,0.660182
0.002154,0.734483,0.918262,0.595508,0.739317,0.945772,0.812237,0.831441,0.837310,0.861362,0.870591,0.999595,0.005537,0.043793,0.943311,0.166429,0.858896,0.491918,0.664892
0.002166,0.735955,0.916437,0.594935,0.745222,0.945272,0.813229,0.829210,0.835289,0.862174,0.869497,1.000000,0.004665,0.043033,0.945475,0.189166,0.857152,0.492809,0.661976
0.002178,0.738525,0.916440,0.593140,0.746877,0.947318,0.811428,0.831289,0.835790,0.863246,0.869678,1.000000,0.003256,0.037339,0.946652,0.177748,0.858019,0.492108,0.662041
0.002190,0.736828,0.914937,0.592782,0.747165,0.945066,0.809437,0.829149,0.836843,0.864443,0.873886,0.999742,0.004716,0.045440,0.946349,0.157991,0.857109,0.493429,0.662969
0.002201,0.738569,0.914138,0.590891,0.745627,0.944678,0.808957,0.834079,0.840774,0.867947,0.875034,1.000000,0.002999,0.042753,0.948750,0.160038,0.856931,0.493829,0.664976
0.002213,0.741440,0.916835,0.590007,0.745099,0.943364,0.808237,0.835101,0.844302,0.865063,0.876781,0.999104,0.003059,0.040347,0.949418,0.175670,0.856918,0.494758,0.664250
0.002225,0.742122,0.912749,0.590792,0.745484,0.944594,0.812778,0.835708,0.847221,0.868226,0.874940,0.999771,0.003675,0.042402,0.949120,0.173440,0.856224,0.494613,0.663057
0.002237,0.741208,0.917590,0.590530,0.744363,0.944692,0.808262,0.834384,0.844974,0.865871,0.873718,0.998134,0.002705,0.043481,0.951557,0.182385,0.857324,0.494856,0.664612
0.002248,0.742568,0.916630,0.591038,0.744853,0.943492,0.808947,0.835399,0.844843,0.864618,0.873653,0.998067,0.002676,0.038243,0.950640,0.169937,0.856854,0.493191,0.661785
0.002260,0.740763,0.913432,0.589717,0.744388,0.945421,0.809534,0.833864,0.847647,0.866308,0.873516,0.999391,0.003292,0.038298,0.949031,0.159384,0.855194,0.494966,0.663412
0.002272,0.742894,0.915047,0.590061,0.745684,0.946088,0.807292,0.834994,0.850916,0.867670,0.876103,1.000000,0.003526,0.031304,0.949707,0.173047,0.855154,0.496898,0.662585
0.002284,0.742506,0.915952,0.589281,0.745762,0.945954,0.809278,0.835873,0.845722,0.866729,0.876935,0.999389,0.003287,0.034952,0.949293,0.162836,0.856049,0.496212,0.663167
0.002295,0.742152,0.914173,0.590975,0.744480,0.945677,0.810624,0.834302,0.844126,0.867093,0.874172,1.000000,0.001610,0.041364,0.954862,0.127010,0.855227,0.495267,0.662733
0.002307,0.741898,0.912725,0.588372,0.745294,0.944850,0.808205,0.834586,0.845861,0.866014,0.871676,0.999082,0.002694,0.036218,0.955249,0.147392,0.855619,0.497125,0.662079
0.002319,0.742695,0.914638,0.587301,0.744698,0.943434,0.806957,0.834543,0.850875,0.866948,0.873568,1.000000,0.003607,0.034550,0.954374,0.149087,0.854655,0.494171,0.662920
0.002331,0.742503,0.916555,0.587815,0.745948,0.945880,0.806240,0.835635,0.854344,0.874410,0.876336,0.998874,0.002455,0.042321,0.954939,0.157206,0.854724,0.497753,0.661113
0.002343,0.741445,0.911269,0.586545,0.745163,0.943910,0.806747,0.837144,0.853002,0.872628,0.880086,0.999746,0.002770,0.044407,0.953418,0.157857,0.855689,0.498730,0.662987
0.002354,0.743502,0.915849,0.587489,0.745333,0.944087,0.807375,0.836193,0.854257,0.873840,0.878446,1.000000,0.002061,0.035116,0.955816,0.139857,0.855604,0.496287,0.659683
0.002366,0.743470,0.914542,0.587382,0.745537,0.943950,0.805071,0.834102,0.855290,0.872477,0.881537,0.999552,0.003154,0.035351,0.952728,0.130542,0.854145,0.497826,0.659438
0.002378,0.742807,0.913735,0.587303,0.744376,0.944504,0.806865,0.836635,0.855382,0.874557,0.881297,0.999928,0.002608,0.035086,0.952695,0.156537,0.855658,0.494919,0.659289
0.002390,0.743126,0.915630,0.588363,0.746384,0.944307,0.807188,0.835880,0.855513,0.876066,0.883397,1.000000,0.000000,0.038597,0.954097,0.163263,0.854584,0.500044,0.657636
0.002401,0.743102,0.918680,0.586815,0.760630,0.944647,0.807130,0.837206,0.855271,0.874878,0.884088,1.000000,0.003130,0.044811,0.952152,0.138064,0.854927,0.497536,0.656265
0.002413,0.742679,0.914468,0.589249,0.753593,0.944890,0.807524,0.840381,0.855288,0.881063,0.882747,0.999054,0.000935,0.036954,0.951350,0.172916,0.853765,0.497913,0.652662
0.002425,0.741567,0.917869,0.586854,0.761511,0.945400,0.803043,0.841195,0.854296,0.879532,0.880491,0.999434,0.001340,0.040685,0.951210,0.185106,0.853936,0.498310,0.652187
0.002437,0.740678,0.914130,0.587110,0.760187,0.945213,0.806589,0.838976,0.853546,0.878917,0.878893,1.000000,0.001562,0.045656,0.949196,0.175764,0.854419,0.500025,0.649486
0.002448,0.740857,0.917942,0.586126,0.761001,0.943336,0.804697,0.839752,0.855159,0.879665,0.879487,0.999597,0.001533,0.046180,0.948958,0.162725,0.855052,0.497653,0.645517
0.002460,0.742640,0.917973,0.584400,0.761968,0.945016,0.809476,0.840521,0.856178,0.879465,0.879660,0.998881,0.000951,0.038470,0.951333,0.151359,0.852277,0.492855,0.645275
0.002472,0.742057,0.914696,0.579068,0.761799,0.946176,0.806643,0.839822,0.859049,0.880415,0.878126,1.000000,0.001664,0.045033,0.947858,0.167418,0.854809,0.502351,0.641631
0.002484,0.741658,0.914480,0.584592,0.758723,0.944976,0.804403,0.841699,0.861567,0.880845,0.880632,0.999939,0.000000,0.038108,0.945693,0.158898,0.855366,0.502630,0.641393
0.002496,0.740921,0.914639,0.585592,0.761501,0.944394,0.806812,0.840711,0.862842,0.883905,0.880382,1.000000,0.003790,0.033729,0.947650,0.161229,0.854309,0.498902,0.638848
0.002507,0.741468,0.913270,0.585489,0.761622,0.944971,0.808162,0.840323,0.861887,0.878731,0.879451,1.000000,0.003169,0.037991,0.943665,0.157435,0.857097,0.500053,0.634511
0.002519,0.741958,0.913625,0.586368,0.761048,0.945644,0.807494,0.841280,0.864063,0.883498,0.879834,0.999709,0.001775,0.045740,0.946741,0.147610,0.855296,0.499964,0.631056
0.002531,0.743054,0.914174,0.585666,0.760321,0.943645,0.810320,0.843812,0.863793,0.885434,0.882352,0.999667,0.000000,0.040391,0.946147,0.131704,0.855767,0.498498,0.630532
0.002543,0.740991,0.917091,0.581994,0.759399,0.943638,0.808793,0.841286,0.864514,0.878833,0.883881,1.000000,0.001792,0.048369,0.946460,0.148177,0.854821,0.498940,0.624089
0.002554,0.743296,0.917605,0.577103,0.759654,0.944926,0.808316,0.840924,0.864780,0.881731,0.886117,1.000000,0.001457,0.041539,0.946929,0.121400,0.855090,0.497087,0.621323
0.002566,0.743853,0.912778,0.581615,0.771484,0.944601,0.805488,0.841284,0.863181,0.885720,0.884529,1.000000,0.000183,0.040184,0.946466,0.140971,0.854826,0.503643,0.616541
0.002578,0.740861,0.913433,0.584817,0.773591,0.945336,0.807576,0.845457,0.862986,0.886461,0.882246,1.000000,0.001058,0.044248,0.945831,0.144238,0.856400,0.500175,0.612363
0.002590,0.744724,0.917165,0.584960,0.760396,0.945942,0.807299,0.842497,0.863245,0.884630,0.879072,0.999308,0.001493,0.037076,0.944501,0.130710,0.854663,0.499963,0.608815
0.002602,0.743754,0.913744,0.585884,0.769435,0.945426,0.809058,0.843762,0.862881,0.885970,0.878123,0.999536,0.002900,0.041327,0.946076,0.136860,0.856034,0.500822,0.599763
0.002613,0.742178,0.916968,0.583377,0.776358,0.944282,0.808942,0.844711,0.873117,0.889877,0.880249,0.999195,0.002359,0.051866,0.942356,0.135783,0.855278,0.499028,0.596341
0.002625,0.742437,0.914753,0.585289,0.778134,0.944896,0.805708,0.846276,0.872608,0.886288,0.879485,0.997750,0.003298,0.049234,0.942156,0.124970,0.854719,0.497546,0.590598
0.002637,0.748342,0.915108,0.585517,0.777722,0.944128,0.802263,0.846476,0.872207,0.889534,0.881786,1.000000,0.001003,0.042707,0.943522,0.136546,0.855610,0.500358,0.586776
0.002649,0.744686,0.916618,0.584341,0.779610,0.945379,0.807541,0.846124,0.874837,0.887726,0.884206,0.999997,0.000947,0.042760,0.943485,0.143322,0.852681,0.498823,0.582566
0.002660,0.744879,0.917155,0.579059,0.778075,0.944955,0.807071,0.845737,0.872377,0.885390,0.883761,1.000000,0.001249,0.034141,0.941591,0.154341,0.855317,0.492026,0.573532
0.002672,0.751231,0.915418,0.579616,0.777353,0.945328,0.807891,0.845998,0.872999,0.885330,0.881650,0.999410,0.001698,0.041448,0.944622,0.146242,0.852881,0.500171,0.566893
0.002684,0.748243,0.914655,0.583763,0.777360,0.943501,0.806033,0.846326,0.873177,0.885332,0.883860,1.000000,0.003218,0.040200,0.942104,0.125561,0.853454,0.500363,0.560911
0.002696,0.747754,0.914856,0.584854,0.776628,0.944431,0.803991,0.844717,0.872691,0.886287,0.881653,0.999055,0.002377,0.042925,0.939072,0.116133,0.855221,0.500270,0.557751
0.002707,0.747591,0.917087,0.582751,0.776452,0.944861,0.803575,0.846417,0.872640,0.887413,0.883494,0.999025,0.003037,0.043871,0.939714,0.150595,0.855804,0.499123,0.550872
0.002719,0.750238,0.913174,0.585993,0.776782,0.945221,0.807089,0.845023,0.871686,0.885321,0.884504,0.999764,0.001672,0.032987,0.940389,0.144542,0.854699,0.497096,0.542558
0.002731,0.748266,0.915163,0.585251,0.777562,0.945272,0.811183,0.847099,0.874331,0.886055,0.888205,0.999878,0.001353,0.037702,0.937931,0.154064,0.855845,0.500193,0.539431
0.002743,0.749379,0.916118,0.583428,0.777508,0.944559,0.812147,0.850019,0.873503,0.885579,0.887792,1.000000,0.002958,0.034960,0.939276,0.159004,0.854284,0.498872,0.533429
0.002755,0.747098,0.914228,0.583880,0.777092,0.944895,0.807352,0.844973,0.871479,0.889378,0.889746,0.999603,0.001782,0.039127,0.937544,0.142298,0.856365,0.496612,0.528322
0.002766,0.747851,0.915899,0.588121,0.778033,0.946017,0.805559,0.850736,0.875120,0.888888,0.888193,1.000000,0.001908,0.042925,0.939651,0.150309,0.853962,0.497192,0.524653
0.002778,0.749118,0.914512,0.585159,0.777613,0.943700,0.801425,0.850279,0.876976,0.885960,0.888569,0.999910,0.000794,0.035043,0.935499,0.147102,0.853807,0.497223,0.518719
0.002790,0.748086,0.915027,0.587673,0.778537,0.945421,0.810061,0.851786,0.881566,0.886184,0.887753,1.000000,0.000063,0.038376,0.936406,0.151015,0.854696,0.496545,0.509025
0.002802,0.749209,0.914520,0.588348,0.777938,0.945601,0.808242,0.851068,0.882311,0.886115,0.886754,0.998603,0.001570,0.036813,0.939646,0.150244,0.854647,0.498057,0.498806
0.002813,0.749050,0.913267,0.587193,0.778020,0.944161,0.809535,0.851670,0.882891,0.886445,0.888181,0.997411,0.001873,0.043160,0.937672,0.187496,0.854120,0.499542,0.488068
0.002825,0.747531,0.914259,0.586535,0.782098,0.945651,0.809622,0.851896,0.881747,0.885063,0.887689,0.999823,0.005135,0.037871,0.935774,0.178879,0.854794,0.495573,0.478400
0.002837,0.748189,0.917768,0.586795,0.775050,0.944784,0.808253,0.851221,0.880721,0.885095,0.886275,0.999208,0.002379,0.043964,0.938335,0.168815,0.854486,0.498367,0.464939
0.002849,0.749188,0.916791,0.589112,0.775868,0.944752,0.809315,0.851206,0.880468,0.884727,0.889425,0.999851,0.004068,0.040248,0.938867,0.169520,0.856481,0.497736,0.452090
0.002861,0.751175,0.913616,0.590043,0.778161,0.945834,0.809106,0.852186,0.881691,0.886011,0.893711,1.000000,0.002372,0.050548,0.935340,0.178074,0.854390,0.496062,0.441207
0.002872,0.749126,0.913600,0.589579,0.781194,0.946360,0.812037,0.851964,0.880903,0.886519,0.892658,0.998808,0.004885,0.048029,0.936958,0.172489,0.856309,0.497629,0.431704
0.002884,0.752721,0.916980,0.589185,0.785256,0.943958,0.809733,0.853147,0.882145,0.886526,0.894380,1.000000,0.003514,0.037633,0.937074,0.161307,0.853971,0.495008,0.422773
0.002896,0.754243,0.915441,0.591372,0.784256,0.944648,0.808488,0.854206,0.882229,0.889410,0.890450,1.000000,0.003780,0.044314,0.939246,0.171853,0.854536,0.496758,0.414380
0.002908,0.752917,0.917825,0.590229,0.792197,0.952921,0.803132,0.852695,0.880903,0.885693,0.892150,1.000000,0.002783,0.027032,0.939312,0.210094,0.854356,0.497208,0.406387
0.002919,0.756060,0.915407,0.593172,0.786428,0.956512,0.812786,0.851679,0.882077,0.886232,0.891669,0.999266,0.005391,0.043108,0.938980,0.196122,0.855454,0.491904,0.402376
0.002931,0.755676,0.914632,0.582461,0.792238,0.943903,0.812499,0.856573,0.881865,0.887937,0.890043,1.000000,0.006975,0.044561,0.940430,0.182453,0.855939,0.480385,0.396880
0.002943,0.754289,0.915794,0.573370,0.793890,0.944372,0.812734,0.857809,0.883625,0.891782,0.891767,1.000000,0.004274,0.052445,0.937980,0.190134,0.854551,0.505076,0.396414
0.002955,0.755755,0.914513,0.582154,0.792708,0.945360,0.807483,0.857448,0.886534,0.887197,0.888338,1.000000,0.007425,0.047854,0.932352,0.183067,0.853640,0.512476,0.392849
0.002966,0.755702,0.915123,0.591828,0.791853,0.945830,0.810056,0.857191,0.881415,0.885116,0.888265,0.999884,0.003917,0.051255,0.935767,0.191958,0.855198,0.504533,0.390052
0.002978,0.756043,0.914903,0.593783,0.794119,0.945220,0.809753,0.859259,0.882401,0.887874,0.888658,1.000000,0.005952,0.035089,0.938331,0.195193,0.853196,0.498800,0.386985
0.002990,0.754028,0.915662,0.594212,0.794095,0.943939,0.811471,0.856298,0.884730,0.885615,0.891428,1.000000,0.007430,0.044436,0.938909,0.200787,0.856358,0.501080,0.383158
0.003002,0.755588,0.913993,0.596163,0.793281,0.945348,0.806002,0.856949,0.883095,0.886053,0.892337,0.999686,0.005181,0.044440,0.939438,0.190987,0.852927,0.498950,0.380529
0.003014,0.755454,0.915447,0.593737,0.794506,0.945765,0.808416,0.857380,0.882202,0.885872,0.894909,1.000000,0.003897,0.039678,0.940797,0.191269,0.853957,0.496010,0.378070
0.003025,0.753365,0.915948,0.595141,0.793450,0.947078,0.810322,0.857621,0.883700,0.885543,0.892101,0.999665,0.004455,0.039377,0.943786,0.177424,0.852029,0.499301,0.374171
0.003037,0.756205,0.914658,0.594477,0.792194,0.945987,0.806311,0.860323,0.891071,0.887097,0.891578,1.000000,0.004650,0.045972,0.944625,0.177087,0.851941,0.498741,0.372276
0.003049,0.756302,0.914500,0.594178,0.793866,0.945414,0.807923,0.859027,0.885488,0.886847,0.889707,0.998742,0.006999,0.049749,0.944217,0.194547,0.852518,0.499433,0.369760
